01_01_2015,0
01_02_2015,0
01_03_2015,0
01_04_2015,0
01_05_2015,0
01_06_2015,0
01_07_2015,0
01_08_2015,0
01_09_2015,0
01_10_2015,0
01_11_2015,0
01_12_2015,0
01_13_2015,0
01_14_2015,0
01_15_2015,0
01_16_2015,0
01_17_2015,0
01_18_2015,0
01_19_2015,0
01_20_2015,0
01_21_2015,0
01_22_2015,0
01_23_2015,0
01_24_2015,0
01_25_2015,0
01_26_2015,0
01_27_2015,0
01_28_2015,0
01_29_2015,0
01_30_2015,0
01_31_2015,0
02_01_2015,0
02_02_2015,0
02_03_2015,0
02_04_2015,0
02_05_2015,0
02_06_2015,0
02_07_2015,0
02_08_2015,0
02_09_2015,0
02_10_2015,0
02_11_2015,0
02_12_2015,0
02_13_2015,0
02_14_2015,0
02_15_2015,0
02_16_2015,0
02_17_2015,0
02_18_2015,0
02_19_2015,0
02_20_2015,0
02_21_2015,0
02_22_2015,0
02_23_2015,0
02_24_2015,0
02_25_2015,0
02_26_2015,0
02_27_2015,0
02_28_2015,0
03_01_2015,0
03_02_2015,0
03_03_2015,0
03_04_2015,0
03_05_2015,0
03_06_2015,0
03_07_2015,0
03_08_2015,0
03_09_2015,0
03_10_2015,0
03_11_2015,0
03_12_2015,0
03_13_2015,0
03_14_2015,0
03_15_2015,0
03_16_2015,0
03_17_2015,0
03_18_2015,0
03_19_2015,0
03_20_2015,0
03_21_2015,0
03_22_2015,0
03_23_2015,0
03_24_2015,0
03_25_2015,0
03_26_2015,0
03_27_2015,0
03_28_2015,0
03_29_2015,0
03_30_2015,0
03_31_2015,0
04_01_2015,0
04_02_2015,0
04_03_2015,0
04_04_2015,0
04_05_2015,0
04_06_2015,0
04_07_2015,0
04_08_2015,0
04_09_2015,0
04_10_2015,0
04_11_2015,0
04_12_2015,0
04_13_2015,0
04_14_2015,0
04_15_2015,0
04_16_2015,0
04_17_2015,0
04_18_2015,0
04_19_2015,0
04_20_2015,0
04_21_2015,0
04_22_2015,0
04_23_2015,0
04_24_2015,0
04_25_2015,0
04_26_2015,0
04_27_2015,0
04_28_2015,0
04_29_2015,0
04_30_2015,0
05_01_2015,0
05_02_2015,0
05_03_2015,0
05_04_2015,0
05_05_2015,0
05_06_2015,0
05_07_2015,0
05_08_2015,0
05_09_2015,0
05_10_2015,0
05_11_2015,0
05_12_2015,0
05_13_2015,0
05_14_2015,0
05_15_2015,0
05_16_2015,0
05_17_2015,0
05_18_2015,0
05_19_2015,0
05_20_2015,0
05_21_2015,0
05_22_2015,0
05_23_2015,0
05_24_2015,0
05_25_2015,0
05_26_2015,0
05_27_2015,0
05_28_2015,0
05_29_2015,0
05_30_2015,0
05_31_2015,0
06_01_2015,0
06_02_2015,0
06_03_2015,0
06_04_2015,0
06_05_2015,0
06_06_2015,0
06_07_2015,0
06_08_2015,0
06_09_2015,0
06_10_2015,0
06_11_2015,0
06_12_2015,0
06_13_2015,0
06_14_2015,0
06_15_2015,0
06_16_2015,0
06_17_2015,0
06_18_2015,0
06_19_2015,0
06_20_2015,0
06_21_2015,0
06_22_2015,0
06_23_2015,0
06_24_2015,0
06_25_2015,0
06_26_2015,0
06_27_2015,0
06_28_2015,0
06_29_2015,0
06_30_2015,0
07_01_2015,0
07_02_2015,0
07_03_2015,0
07_04_2015,0
07_05_2015,0
07_06_2015,0
07_07_2015,0
07_08_2015,0
07_09_2015,0
07_10_2015,0
07_11_2015,0
07_12_2015,0
07_13_2015,0
07_14_2015,0
07_15_2015,0
07_16_2015,0
07_17_2015,0
07_18_2015,0
07_19_2015,0
07_20_2015,0
07_21_2015,0
07_22_2015,0
07_23_2015,0
07_24_2015,0
07_25_2015,0
07_26_2015,0
07_27_2015,0
07_28_2015,0
07_29_2015,0
07_30_2015,0
07_31_2015,0
08_01_2015,0
08_02_2015,0
08_03_2015,0
08_04_2015,0
08_05_2015,0
08_06_2015,0
08_07_2015,0
08_08_2015,0
