YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2002 01 29 18 118  4.3  4.7 99.00 99.00 99.00 999 1019.9  24.4  24.3 999.0 99.0 99.00
2002 01 29 19 108  5.2  5.5 99.00 99.00 99.00 999 1019.1  24.4  24.5 999.0 99.0 99.00
2002 01 29 20 109  4.9  5.5 99.00 99.00 99.00 999 1018.7  24.4  24.5 999.0 99.0 99.00
2002 01 29 21  98  5.5  6.0 99.00 99.00 99.00 999 1018.6  24.4  24.6 999.0 99.0 99.00
2002 01 29 22  97  5.6  5.8 99.00 99.00 99.00 999 1018.8  24.4  24.5 999.0 99.0 99.00
2002 01 29 23  90  6.2  6.5 99.00 99.00 99.00 999 1019.1  24.2  24.5 999.0 99.0 99.00
2002 01 30 00  96  6.4  6.9 99.00 99.00 99.00 999 1019.5  24.2  24.4 999.0 99.0 99.00
2002 01 30 01  91  6.5  7.2 99.00 99.00 99.00 999 1019.8  24.2  24.4 999.0 99.0 99.00
2002 01 30 02  88  7.6  8.7 99.00 99.00 99.00 999 1020.1  24.2  24.3 999.0 99.0 99.00
2002 01 30 03  90  7.0  7.7 99.00 99.00 99.00 999 1020.2  24.1  24.3 999.0 99.0 99.00
2002 01 30 04  85  7.3  8.1 99.00 99.00 99.00 999 1020.1  24.1  24.2 999.0 99.0 99.00
2002 01 30 05  88  7.7  8.4 99.00 99.00 99.00 999 1019.8  24.1  24.2 999.0 99.0 99.00
2002 01 30 06  79  6.9  7.8 99.00 99.00 99.00 999 1019.5  24.0  24.2 999.0 99.0 99.00
2002 01 30 07  89  8.2  9.2 99.00 99.00 99.00 999 1019.1  24.1  24.1 999.0 99.0 99.00
2002 01 30 08 106  6.8  7.6 99.00 99.00 99.00 999 1018.8  24.0  24.1 999.0 99.0 99.00
2002 01 30 09 106  6.9  7.8 99.00 99.00 99.00 999 1018.7  24.2  24.1 999.0 99.0 99.00
2002 01 30 10 107  6.4  7.4 99.00 99.00 99.00 999 1018.6  24.1  24.1 999.0 99.0 99.00
2002 01 30 11 107  8.4  9.3 99.00 99.00 99.00 999 1019.0  24.3  24.1 999.0 99.0 99.00
2002 01 30 12 105  7.9  9.1 99.00 99.00 99.00 999 1019.3  24.2  24.1 999.0 99.0 99.00
2002 01 30 13 103  7.7  8.8 99.00 99.00 99.00 999 1019.7  24.4  24.0 999.0 99.0 99.00
2002 01 30 14 103  7.7  8.4 99.00 99.00 99.00 999 1020.3  24.6  24.1 999.0 99.0 99.00
2002 01 30 15 107  7.8  8.5 99.00 99.00 99.00 999 1020.8  24.6  24.1 999.0 99.0 99.00
2002 01 30 16 103  7.9  8.7 99.00 99.00 99.00 999 1020.8  24.6  24.1 999.0 99.0 99.00
2002 01 30 17 106  7.8  8.7 99.00 99.00 99.00 999 1020.3  24.6  24.2 999.0 99.0 99.00
2002 01 30 18 102  7.8  8.4 99.00 99.00 99.00 999 1019.6  24.6  24.2 999.0 99.0 99.00
2002 01 30 19 102  7.7  9.0 99.00 99.00 99.00 999 1018.9  24.6  24.3 999.0 99.0 99.00
2002 01 30 20 101  8.2  9.0 99.00 99.00 99.00 999 1018.4  24.6  24.4 999.0 99.0 99.00
2002 01 30 21  97  9.4 10.6 99.00 99.00 99.00 999 1018.2  24.6  24.5 999.0 99.0 99.00
2002 01 30 22  98  8.7  9.4 99.00 99.00 99.00 999 1018.4  24.6  24.5 999.0 99.0 99.00
2002 01 30 23  94  9.0  9.9 99.00 99.00 99.00 999 1018.8  24.6  24.2 999.0 99.0 99.00
2002 01 31 00 100  8.6  9.7 99.00 99.00 99.00 999 1019.0  24.6  24.2 999.0 99.0 99.00
2002 01 31 01  94  8.8  9.3 99.00 99.00 99.00 999 1019.4  24.6  24.2 999.0 99.0 99.00
