#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2009 01 01 00 00 304  4.3  4.7 99.00 99.00 99.00 999 1017.1  23.1  24.0 999.0 99.0 99.00
2009 01 01 01 00 306  3.6  4.0 99.00 99.00 99.00 999 1017.4  22.8  24.0 999.0 99.0 99.00
2009 01 01 02 00 295  2.8  3.3 99.00 99.00 99.00 999 1017.4  22.7  24.0 999.0 99.0 99.00
2009 01 01 03 00 286  6.3  6.7 99.00 99.00 99.00 999 1017.7  21.4  24.0 999.0 99.0 99.00
2009 01 01 04 00 318  8.7  9.4 99.00 99.00 99.00 999 1017.9  21.1  23.9 999.0 99.0 99.00
2009 01 01 05 00 328  9.3  9.9 99.00 99.00 99.00 999 1018.0  20.5  23.8 999.0 99.0 99.00
2009 01 01 06 00 333  8.2  9.1 99.00 99.00 99.00 999 1017.6  20.1  23.8 999.0 99.0 99.00
2009 01 01 07 00 345  8.2  8.9 99.00 99.00 99.00 999 1017.6  20.2  23.8 999.0 99.0 99.00
2009 01 01 08 00 344  7.8  8.6 99.00 99.00 99.00 999 1017.6  19.5  23.7 999.0 99.0 99.00
2009 01 01 09 00 348  8.4  9.3 99.00 99.00 99.00 999 1017.5  19.2  23.6 999.0 99.0 99.00
2009 01 01 10 00 352  7.1  7.6 99.00 99.00 99.00 999 1017.3  19.5  23.6 999.0 99.0 99.00
2009 01 01 11 00   0  6.9  7.6 99.00 99.00 99.00 999 1017.6  19.6  23.6 999.0 99.0 99.00
2009 01 01 12 00   3  6.3  6.8 99.00 99.00 99.00 999 1018.1  19.9  23.5 999.0 99.0 99.00
2009 01 01 13 00 354  5.8  6.5 99.00 99.00 99.00 999 1018.7  20.6  23.5 999.0 99.0 99.00
2009 01 01 14 00 353  6.8  7.3 99.00 99.00 99.00 999 1019.5  20.8  23.5 999.0 99.0 99.00
2009 01 01 15 00  60  9.6 10.2 99.00 99.00 99.00 999 1020.1  22.0  23.6 999.0 99.0 99.00
2009 01 01 16 00  63  8.9  9.9 99.00 99.00 99.00 999 1020.2  22.1  23.6 999.0 99.0 99.00
2009 01 01 17 00  68 10.2 11.0 99.00 99.00 99.00 999 1019.8  22.1  23.6 999.0 99.0 99.00
2009 01 01 18 00  74  9.5  9.9 99.00 99.00 99.00 999 1019.2  22.0  23.7 999.0 99.0 99.00
2009 01 01 19 00  74  8.9  9.6 99.00 99.00 99.00 999 1018.8  22.1  23.7 999.0 99.0 99.00
2009 01 01 20 00  68  9.3 10.2 99.00 99.00 99.00 999 1018.9  22.0  23.7 999.0 99.0 99.00
2009 01 01 21 00  66  8.9  9.6 99.00 99.00 99.00 999 1019.1  22.0  23.6 999.0 99.0 99.00
2009 01 01 22 00  72  9.3 10.0 99.00 99.00 99.00 999 1019.2  22.0  23.6 999.0 99.0 99.00
2009 01 01 23 00  81 10.4 11.1 99.00 99.00 99.00 999 1019.4  21.7  23.6 999.0 99.0 99.00
2009 01 02 00 00  90 10.8 11.6 99.00 99.00 99.00 999 1019.6  21.6  24.3 999.0 99.0 99.00
2009 01 02 01 00  92 10.1 11.0 99.00 99.00 99.00 999 1019.9  21.5  24.2 999.0 99.0 99.00
2009 01 02 02 00  92 10.4 11.1 99.00 99.00 99.00 999 1020.1  21.3  24.0 999.0 99.0 99.00
2009 01 02 03 00  87  9.8 10.8 99.00 99.00 99.00 999 1020.2  21.2  23.9 999.0 99.0 99.00
2009 01 02 04 00  85 10.0 10.7 99.00 99.00 99.00 999 1019.9  21.0  24.1 999.0 99.0 99.00
2009 01 02 05 00  96 10.1 10.8 99.00 99.00 99.00 999 1019.1  21.0  24.0 999.0 99.0 99.00
2009 01 02 06 00 101 10.5 11.4 99.00 99.00 99.00 999 1018.6  21.1  23.8 999.0 99.0 99.00
2009 01 02 07 00  94  9.6 11.1 99.00 99.00 99.00 999 1018.4  21.0  23.8 999.0 99.0 99.00
2009 01 02 08 00  96 10.0 11.0 99.00 99.00 99.00 999 1018.1  20.8  23.7 999.0 99.0 99.00
2009 01 02 09 00 111  8.1  8.9 99.00 99.00 99.00 999 1018.4  20.9  23.6 999.0 99.0 99.00
2009 01 02 10 00 102  8.3  9.1 99.00 99.00 99.00 999 1018.0  20.9  23.6 999.0 99.0 99.00
2009 01 02 11 00  92  9.0  9.6 99.00 99.00 99.00 999 1018.4  20.9  23.5 999.0 99.0 99.00
2009 01 02 12 00 101  6.8  8.0 99.00 99.00 99.00 999 1019.0  21.0  23.6 999.0 99.0 99.00
2009 01 02 13 00  94  7.5  8.3 99.00 99.00 99.00 999 1019.9  21.0  23.7 999.0 99.0 99.00
2009 01 02 14 00 100  7.3  8.1 99.00 99.00 99.00 999 1020.8  21.1  23.8 999.0 99.0 99.00
2009 01 02 15 00  93  7.5  8.1 99.00 99.00 99.00 999 1021.3  21.3  23.7 999.0 99.0 99.00
2009 01 02 16 00  93  6.3  7.5 99.00 99.00 99.00 999 1021.2  21.4  23.8 999.0 99.0 99.00
2009 01 02 17 00  89  4.6  5.4 99.00 99.00 99.00 999 1020.8  21.3  23.7 999.0 99.0 99.00
2009 01 02 18 00  84  4.9  5.8 99.00 99.00 99.00 999 1019.6  21.2  23.9 999.0 99.0 99.00
2009 01 02 19 00  74  4.6  5.7 99.00 99.00 99.00 999 1018.8  21.2  23.8 999.0 99.0 99.00
2009 01 02 20 00  73  4.6  5.4 99.00 99.00 99.00 999 1018.4  21.2  23.7 999.0 99.0 99.00
2009 01 02 21 00  63  4.2  4.5 99.00 99.00 99.00 999 1018.6  21.5  23.7 999.0 99.0 99.00
2009 01 02 22 00  68  4.9  5.5 99.00 99.00 99.00 999 1018.7  21.7  23.8 999.0 99.0 99.00
2009 01 02 23 00  94  5.6  6.1 99.00 99.00 99.00 999 1018.7  21.7  23.7 999.0 99.0 99.00
2009 01 03 00 00 102  5.8  6.2 99.00 99.00 99.00 999 1018.9  21.8  23.7 999.0 99.0 99.00
2009 01 03 01 00  89  5.5  6.1 99.00 99.00 99.00 999 1019.4  22.0  23.7 999.0 99.0 99.00
2009 01 03 02 00  74  6.3  6.9 99.00 99.00 99.00 999 1019.6  21.9  23.6 999.0 99.0 99.00
2009 01 03 03 00  63  6.0  6.6 99.00 99.00 99.00 999 1020.1  21.8  23.5 999.0 99.0 99.00
2009 01 03 04 00  64  6.3  6.8 99.00 99.00 99.00 999 1020.2  21.6  23.5 999.0 99.0 99.00
2009 01 03 05 00  74  4.9  5.5 99.00 99.00 99.00 999 1019.8  21.6  23.5 999.0 99.0 99.00
2009 01 03 06 00  82  5.0  5.8 99.00 99.00 99.00 999 1019.3  21.5  23.5 999.0 99.0 99.00
2009 01 03 07 00  78  5.0  5.6 99.00 99.00 99.00 999 1018.9  21.3  23.3 999.0 99.0 99.00
2009 01 03 08 00  88  4.9  5.6 99.00 99.00 99.00 999 1018.8  21.3  23.3 999.0 99.0 99.00
2009 01 03 09 00  93  5.9  6.6 99.00 99.00 99.00 999 1018.6  21.3  23.3 999.0 99.0 99.00
2009 01 03 10 00  99  5.5  5.8 99.00 99.00 99.00 999 1018.5  21.2  23.2 999.0 99.0 99.00
2009 01 03 11 00 105  4.7  5.5 99.00 99.00 99.00 999 1018.8  21.3  23.1 999.0 99.0 99.00
2009 01 03 12 00  93  4.4  5.4 99.00 99.00 99.00 999 1019.4  21.4  23.2 999.0 99.0 99.00
2009 01 03 13 00  73  5.0  5.6 99.00 99.00 99.00 999 1020.0  21.5  23.5 999.0 99.0 99.00
2009 01 03 14 00  74  5.0  5.3 99.00 99.00 99.00 999 1020.6  21.9  23.5 999.0 99.0 99.00
2009 01 03 15 00  72  4.7  5.3 99.00 99.00 99.00 999 1020.9  22.0  23.5 999.0 99.0 99.00
2009 01 03 16 00  79  4.9  5.1 99.00 99.00 99.00 999 1020.3  21.9  23.6 999.0 99.0 99.00
2009 01 03 17 00  80  5.0  6.0 99.00 99.00 99.00 999 1019.6  22.0  23.7 999.0 99.0 99.00
2009 01 03 18 00  87  4.7  5.1 99.00 99.00 99.00 999 1018.7  21.8  23.8 999.0 99.0 99.00
2009 01 03 19 00  68  4.6  4.8 99.00 99.00 99.00 999 1018.5  21.8  23.9 999.0 99.0 99.00
2009 01 03 20 00  63  4.7  5.5 99.00 99.00 99.00 999 1018.2  21.9  23.8 999.0 99.0 99.00
2009 01 03 21 00  69  5.4  6.0 99.00 99.00 99.00 999 1018.1  22.1  23.5 999.0 99.0 99.00
2009 01 03 22 00  72  5.8  6.6 99.00 99.00 99.00 999 1018.1  22.2  23.4 999.0 99.0 99.00
2009 01 03 23 00  75  5.9  6.7 99.00 99.00 99.00 999 1018.4  22.3  23.2 999.0 99.0 99.00
2009 01 04 00 00  80  6.5  7.1 99.00 99.00 99.00 999 1018.7  22.5  23.1 999.0 99.0 99.00
2009 01 04 01 00  71  7.7  8.1 99.00 99.00 99.00 999 1019.1  22.4  23.1 999.0 99.0 99.00
2009 01 04 02 00  81  8.1  8.9 99.00 99.00 99.00 999 1019.1  22.4  23.4 999.0 99.0 99.00
2009 01 04 03 00  86  8.7  9.6 99.00 99.00 99.00 999 1019.6  22.4  23.4 999.0 99.0 99.00
2009 01 04 04 00  88  7.8  8.3 99.00 99.00 99.00 999 1019.2  22.4  23.5 999.0 99.0 99.00
2009 01 04 05 00  85  8.3  9.3 99.00 99.00 99.00 999 1018.9  22.4  23.5 999.0 99.0 99.00
2009 01 04 06 00  90  7.7  8.1 99.00 99.00 99.00 999 1018.6  22.3  23.5 999.0 99.0 99.00
2009 01 04 07 00  96  7.5  7.9 99.00 99.00 99.00 999 1018.3  22.3  23.5 999.0 99.0 99.00
2009 01 04 08 00  88  5.8  6.3 99.00 99.00 99.00 999 1018.1  22.4  23.5 999.0 99.0 99.00
2009 01 04 09 00  77  6.2  6.5 99.00 99.00 99.00 999 1017.9  22.3  23.4 999.0 99.0 99.00
2009 01 04 10 00  86  7.6  8.2 99.00 99.00 99.00 999 1017.7  22.4  23.4 999.0 99.0 99.00
2009 01 04 11 00  82  8.0  8.4 99.00 99.00 99.00 999 1018.3  22.6  23.4 999.0 99.0 99.00
2009 01 04 12 00  68  7.2  7.8 99.00 99.00 99.00 999 1019.0  22.3  23.3 999.0 99.0 99.00
2009 01 04 13 00  93  8.2  8.9 99.00 99.00 99.00 999 1019.4  22.8  23.3 999.0 99.0 99.00
2009 01 04 14 00  99  8.5  9.1 99.00 99.00 99.00 999 1019.9  22.9  23.3 999.0 99.0 99.00
2009 01 04 15 00 106  7.1  7.7 99.00 99.00 99.00 999 1020.9  23.1  23.4 999.0 99.0 99.00
2009 01 04 16 00 105  6.5  7.2 99.00 99.00 99.00 999 1020.8  23.1  23.5 999.0 99.0 99.00
2009 01 04 17 00 104  8.2  8.9 99.00 99.00 99.00 999 1020.0  23.0  23.6 999.0 99.0 99.00
