YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2003 01 01 00 149 14.4 15.8 99.00 99.00 99.00 999 1014.2  25.2  24.4 999.0 99.0 99.00
2003 01 01 01 152 16.5 18.8 99.00 99.00 99.00 999 1013.6  25.2  24.4 999.0 99.0 99.00
2003 01 01 02 153 15.1 17.2 99.00 99.00 99.00 999 1013.8  25.1  24.4 999.0 99.0 99.00
2003 01 01 03 160 14.7 17.5 99.00 99.00 99.00 999 1014.4  25.3  24.4 999.0 99.0 99.00
2003 01 01 04 161 14.6 16.4 99.00 99.00 99.00 999 1013.6  25.2  24.4 999.0 99.0 99.00
2003 01 01 05 180 14.5 16.6 99.00 99.00 99.00 999 1013.6  25.3  24.3 999.0 99.0 99.00
2003 01 01 06 187 12.4 13.7 99.00 99.00 99.00 999 1013.1  24.7  24.4 999.0 99.0 99.00
2003 01 01 07 174 11.2 12.2 99.00 99.00 99.00 999 1013.0  24.9  24.4 999.0 99.0 99.00
2003 01 01 08 202  9.1  9.9 99.00 99.00 99.00 999 1014.3  25.0  24.3 999.0 99.0 99.00
2003 01 01 09 204  6.3  6.8 99.00 99.00 99.00 999 1014.5  24.4  24.2 999.0 99.0 99.00
2003 01 01 10 185  9.2 10.0 99.00 99.00 99.00 999 1012.7  25.1  24.3 999.0 99.0 99.00
2003 01 01 11 200  9.7 11.3 99.00 99.00 99.00 999 1013.1  25.1  24.3 999.0 99.0 99.00
2003 01 01 12 200  8.8  9.4 99.00 99.00 99.00 999 1013.9  25.0  24.3 999.0 99.0 99.00
2003 01 01 13 205  8.6  9.3 99.00 99.00 99.00 999 1014.7  25.1  24.3 999.0 99.0 99.00
2003 01 01 14 195  9.0 10.0 99.00 99.00 99.00 999 1014.6  25.2  24.3 999.0 99.0 99.00
2003 01 01 15 200  8.8  9.8 99.00 99.00 99.00 999 1014.8  25.3  24.3 999.0 99.0 99.00
2003 01 01 16 211  8.1  9.0 99.00 99.00 99.00 999 1014.8  25.3  24.4 999.0 99.0 99.00
2003 01 01 17 219  8.2  9.0 99.00 99.00 99.00 999 1014.3  25.3  24.5 999.0 99.0 99.00
2003 01 01 18 218  8.4  9.2 99.00 99.00 99.00 999 1013.5  25.3  24.5 999.0 99.0 99.00
2003 01 01 19 222  8.2  8.9 99.00 99.00 99.00 999 1013.3  25.3  24.5 999.0 99.0 99.00
2003 01 01 20 230  6.8  7.5 99.00 99.00 99.00 999 1013.1  25.3  24.5 999.0 99.0 99.00
2003 01 01 21 250  6.2  6.6 99.00 99.00 99.00 999 1013.1  25.3  24.4 999.0 99.0 99.00
2003 01 01 22 227  6.1  6.5 99.00 99.00 99.00 999 1013.3  25.1  24.3 999.0 99.0 99.00
2003 01 01 23 283  6.4  6.9 99.00 99.00 99.00 999 1013.9  23.9  24.2 999.0 99.0 99.00
2003 01 02 00 287  3.6  4.4 99.00 99.00 99.00 999 1014.6  24.0  24.2 999.0 99.0 99.00
2003 01 02 01 302  3.6  3.9 99.00 99.00 99.00 999 1014.6  23.6  24.1 999.0 99.0 99.00
2003 01 02 02 300  3.7  4.0 99.00 99.00 99.00 999 1015.3  23.2  24.1 999.0 99.0 99.00
2003 01 02 03 322  3.0  3.4 99.00 99.00 99.00 999 1015.4  23.2  24.1 999.0 99.0 99.00
2003 01 02 04 337  2.8  3.1 99.00 99.00 99.00 999 1015.4  22.9  23.9 999.0 99.0 99.00
2003 01 02 05  18  1.9  2.9 99.00 99.00 99.00 999 1015.3  23.0  24.0 999.0 99.0 99.00
2003 01 02 06  18  2.2  2.4 99.00 99.00 99.00 999 1015.4  23.1  24.1 999.0 99.0 99.00
2003 01 02 07  11  2.8  3.1 99.00 99.00 99.00 999 1014.9  23.3  24.0 999.0 99.0 99.00
2003 01 02 08  51  3.1  3.3 99.00 99.00 99.00 999 1014.6  23.3  23.9 999.0 99.0 99.00
2003 01 02 09 358  2.5  2.8 99.00 99.00 99.00 999 1014.4  23.4  24.0 999.0 99.0 99.00
2003 01 02 10   5  3.1  3.4 99.00 99.00 99.00 999 1014.3  22.8  24.0 999.0 99.0 99.00
2003 01 02 11  17  2.3  2.7 99.00 99.00 99.00 999 1014.5  22.9  24.0 999.0 99.0 99.00
2003 01 02 12 354  3.3  3.8 99.00 99.00 99.00 999 1015.7  22.8  24.0 999.0 99.0 99.00
2003 01 02 13  16  5.2  5.6 99.00 99.00 99.00 999 1016.6  22.6  23.9 999.0 99.0 99.00
2003 01 02 14  15  5.6  6.2 99.00 99.00 99.00 999 1017.0  22.6  23.9 999.0 99.0 99.00
2003 01 02 15  23  5.4  5.7 99.00 99.00 99.00 999 1017.2  22.6  24.0 999.0 99.0 99.00
2003 01 02 16  41  4.4  4.6 99.00 99.00 99.00 999 1017.0  23.1  24.1 999.0 99.0 99.00
2003 01 02 17  59  2.3  2.6 99.00 99.00 99.00 999 1016.2  23.6  24.3 999.0 99.0 99.00
2003 01 02 18  47  2.1  2.3 99.00 99.00 99.00 999 1015.5  23.9  24.5 999.0 99.0 99.00
2003 01 02 19  12  2.2  2.4 99.00 99.00 99.00 999 1015.0  24.1  24.4 999.0 99.0 99.00
2003 01 02 20  19  1.8  2.2 99.00 99.00 99.00 999 1015.0  24.4  24.2 999.0 99.0 99.00
2003 01 02 21  45  1.5  1.6 99.00 99.00 99.00 999 1015.0  24.7  24.4 999.0 99.0 99.00
2003 01 02 22 347  0.7  0.8 99.00 99.00 99.00 999 1015.3  25.0  24.4 999.0 99.0 99.00
2003 01 02 23   0  0.0  0.0 99.00 99.00 99.00 999 1015.2  24.9  24.2 999.0 99.0 99.00
2003 01 03 00   9  1.3  1.5 99.00 99.00 99.00 999 1015.4  24.9  24.4 999.0 99.0 99.00
2003 01 03 01  10  1.7  1.9 99.00 99.00 99.00 999 1015.5  25.0  24.3 999.0 99.0 99.00
2003 01 03 02 335  1.2  1.4 99.00 99.00 99.00 999 1015.7  24.9  24.4 999.0 99.0 99.00
2003 01 03 03 301  1.1  1.1 99.00 99.00 99.00 999 1016.1  25.4  24.4 999.0 99.0 99.00
2003 01 03 04 314  1.4  1.5 99.00 99.00 99.00 999 1015.8  25.2  24.2 999.0 99.0 99.00
2003 01 03 05 202  1.2  1.3 99.00 99.00 99.00 999 1015.6  25.2  24.2 999.0 99.0 99.00
