YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2002 01 01 00 251  8.8  9.3 99.00 99.00 99.00 999 1016.8 999.0 999.0 999.0 99.0 99.00
2002 01 01 01 259 10.1 10.9 99.00 99.00 99.00 999 1017.4 999.0 999.0 999.0 99.0 99.00
2002 01 01 02 276  9.5 10.1 99.00 99.00 99.00 999 1017.6 999.0 999.0 999.0 99.0 99.00
2002 01 01 03  48  6.1  6.7 99.00 99.00 99.00 999 1016.7 999.0 999.0 999.0 99.0 99.00
2002 01 01 04  89  8.7  9.3 99.00 99.00 99.00 999 1015.2 999.0 999.0 999.0 99.0 99.00
2002 01 01 05 104 10.0 10.9 99.00 99.00 99.00 999 1013.8 999.0 999.0 999.0 99.0 99.00
2002 01 01 06 246 10.0 10.6 99.00 99.00 99.00 999 1016.4 999.0 999.0 999.0 99.0 99.00
2002 01 01 07 255  8.1  8.6 99.00 99.00 99.00 999 1016.4 999.0 999.0 999.0 99.0 99.00
2002 01 01 08 271  6.2  6.7 99.00 99.00 99.00 999 1015.9 999.0 999.0 999.0 99.0 99.00
2002 01 01 09 267  6.6  6.9 99.00 99.00 99.00 999 1015.7 999.0 999.0 999.0 99.0 99.00
2002 01 01 10 256  4.5  5.2 99.00 99.00 99.00 999 1016.2 999.0 999.0 999.0 99.0 99.00
2002 01 01 11 263  7.4  8.8 99.00 99.00 99.00 999 1017.0 999.0 999.0 999.0 99.0 99.00
2002 01 01 12 270  7.3  8.2 99.00 99.00 99.00 999 1017.8 999.0 999.0 999.0 99.0 99.00
2002 01 01 13 259  7.3  7.9 99.00 99.00 99.00 999 1018.7 999.0 999.0 999.0 99.0 99.00
2002 01 01 14 265  8.3  9.3 99.00 99.00 99.00 999 1019.3 999.0 999.0 999.0 99.0 99.00
2002 01 01 15 300  8.0  8.9 99.00 99.00 99.00 999 1019.5 999.0 999.0 999.0 99.0 99.00
2002 01 01 16 310  7.7  8.8 99.00 99.00 99.00 999 1019.5 999.0 999.0 999.0 99.0 99.00
2002 01 01 17   0  7.8  8.4 99.00 99.00 99.00 999 1018.5 999.0 999.0 999.0 99.0 99.00
2002 01 01 18   6  7.5  8.3 99.00 99.00 99.00 999 1017.6 999.0 999.0 999.0 99.0 99.00
2002 01 01 19  33  6.6  7.5 99.00 99.00 99.00 999 1016.6 999.0 999.0 999.0 99.0 99.00
2002 01 01 20  39  7.1  8.0 99.00 99.00 99.00 999 1016.4 999.0 999.0 999.0 99.0 99.00
2002 01 01 21  50  5.9  6.7 99.00 99.00 99.00 999 1016.6 999.0 999.0 999.0 99.0 99.00
2002 01 01 22  53  6.8  7.7 99.00 99.00 99.00 999 1016.8 999.0 999.0 999.0 99.0 99.00
2002 01 01 23  50  7.1  7.9 99.00 99.00 99.00 999 1017.3 999.0 999.0 999.0 99.0 99.00
2002 01 02 00  44  9.1  9.7 99.00 99.00 99.00 999 1017.5 999.0 999.0 999.0 99.0 99.00
2002 01 02 01  60  9.7 10.5 99.00 99.00 99.00 999 1017.9 999.0 999.0 999.0 99.0 99.00
2002 01 02 02  72  8.8  9.7 99.00 99.00 99.00 999 1017.9 999.0 999.0 999.0 99.0 99.00
2002 01 02 03  68  8.4  9.1 99.00 99.00 99.00 999 1018.0 999.0 999.0 999.0 99.0 99.00
2002 01 02 04  83  8.4  9.0 99.00 99.00 99.00 999 1017.7 999.0 999.0 999.0 99.0 99.00
2002 01 02 05  85  7.9  9.9 99.00 99.00 99.00 999 1017.5 999.0 999.0 999.0 99.0 99.00
2002 01 02 06  92  8.8  9.3 99.00 99.00 99.00 999 1017.4 999.0 999.0 999.0 99.0 99.00
2002 01 02 07  88  8.6  9.6 99.00 99.00 99.00 999 1017.0 999.0 999.0 999.0 99.0 99.00
2002 01 02 08  96  8.4  9.2 99.00 99.00 99.00 999 1017.1 999.0 999.0 999.0 99.0 99.00
2002 01 02 09  91  8.6  9.4 99.00 99.00 99.00 999 1016.9 999.0 999.0 999.0 99.0 99.00
2002 01 02 10  92  9.9 11.0 99.00 99.00 99.00 999 1016.1 999.0 999.0 999.0 99.0 99.00
2002 01 02 11 104  8.8  9.8 99.00 99.00 99.00 999 1016.2 999.0 999.0 999.0 99.0 99.00
2002 01 02 12 111  8.8  9.7 99.00 99.00 99.00 999 1016.9 999.0 999.0 999.0 99.0 99.00
2002 01 02 13 101  9.3 10.9 99.00 99.00 99.00 999 1017.0 999.0 999.0 999.0 99.0 99.00
2002 01 02 14 101 10.3 11.4 99.00 99.00 99.00 999 1017.2 999.0 999.0 999.0 99.0 99.00
2002 01 02 15 106 11.9 12.4 99.00 99.00 99.00 999 1017.0 999.0 999.0 999.0 99.0 99.00
2002 01 02 16 113 12.1 13.1 99.00 99.00 99.00 999 1016.8 999.0 999.0 999.0 99.0 99.00
2002 01 02 17 115 12.1 13.5 99.00 99.00 99.00 999 1015.2 999.0 999.0 999.0 99.0 99.00
2002 01 02 18 115 11.9 12.9 99.00 99.00 99.00 999 1014.1 999.0 999.0 999.0 99.0 99.00
2002 01 02 19 110  8.1  8.9 99.00 99.00 99.00 999 1014.2 999.0 999.0 999.0 99.0 99.00
2002 01 02 20 120 10.1 10.4 99.00 99.00 99.00 999 1013.1 999.0 999.0 999.0 99.0 99.00
2002 01 02 21  79 21.9  4.5 99.00 99.00 99.00 999 1014.4 999.0 999.0 999.0 99.0 99.00
2002 01 02 22  86 11.2 11.7 99.00 99.00 99.00 999 1012.0 999.0 999.0 999.0 99.0 99.00
2002 01 02 23 138  4.1  4.5 99.00 99.00 99.00 999 1013.7 999.0 999.0 999.0 99.0 99.00
2002 01 03 00 183  4.4  4.8 99.00 99.00 99.00 999 1013.9 999.0 999.0 999.0 99.0 99.00
2002 01 03 01 197  5.0  5.2 99.00 99.00 99.00 999 1014.2 999.0 999.0 999.0 99.0 99.00
2002 01 03 02 205  7.1  7.9 99.00 99.00 99.00 999 1014.1 999.0 999.0 999.0 99.0 99.00
2002 01 03 03 197  7.7  8.6 99.00 99.00 99.00 999 1013.9 999.0 999.0 999.0 99.0 99.00
2002 01 03 04 202  9.0  9.6 99.00 99.00 99.00 999 1013.8 999.0 999.0 999.0 99.0 99.00
2002 01 03 05 195  8.9  9.6 99.00 99.00 99.00 999 1013.7 999.0 999.0 999.0 99.0 99.00
2002 01 03 06 216  9.0  9.5 99.00 99.00 99.00 999 1013.4 999.0 999.0 999.0 99.0 99.00
2002 01 03 07 220  9.3  9.8 99.00 99.00 99.00 999 1013.5 999.0 999.0 999.0 99.0 99.00
2002 01 03 08 204  7.0  7.9 99.00 99.00 99.00 999 1013.3 999.0 999.0 999.0 99.0 99.00
2002 01 03 09 196  5.9  6.6 99.00 99.00 99.00 999 1013.4 999.0 999.0 999.0 99.0 99.00
2002 01 03 10 229  8.7  9.6 99.00 99.00 99.00 999 1014.2 999.0 999.0 999.0 99.0 99.00
2002 01 03 11 244  7.0  7.3 99.00 99.00 99.00 999 1014.8 999.0 999.0 999.0 99.0 99.00
2002 01 03 12 221 10.4 11.0 99.00 99.00 99.00 999 1016.0 999.0 999.0 999.0 99.0 99.00
2002 01 03 13 217  8.3  8.8 99.00 99.00 99.00 999 1016.9 999.0 999.0 999.0 99.0 99.00
