YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2002 01 01 00 352 10.8 11.7 99.00 99.00 99.00 999 1016.5  20.7  24.4  20.6 99.0  1.64
2002 01 01 01 351 13.6 14.9 99.00 99.00 99.00 999 1016.9  20.7  24.3  20.7 99.0  2.00
2002 01 01 02   7 12.2 13.5 99.00 99.00 99.00 999 1017.1  20.8  24.2  20.3 99.0  2.23
2002 01 01 03  51 11.5 12.4 99.00 99.00 99.00 999 1016.2  20.7  24.2  19.8 99.0  2.25
2002 01 01 04  74 13.3 14.1 99.00 99.00 99.00 999 1015.0  22.7  24.5  19.7 99.0  2.09
2002 01 01 05  97 11.0 11.6 99.00 99.00 99.00 999 1015.3  23.7  24.5  20.3 99.0  1.51
2002 01 01 06  91  7.9  8.4 99.00 99.00 99.00 999 1015.3  24.4  24.5  20.1 99.0  0.97
2002 01 01 07   4  8.1  9.0 99.00 99.00 99.00 999 1016.2  22.6  24.4  20.5 99.0  0.20
2002 01 01 08   1  8.3  9.0 99.00 99.00 99.00 999 1016.2  21.6  24.3  19.9 99.0 -0.25
2002 01 01 09   8  7.0  8.0 99.00 99.00 99.00 999 1016.0  21.0  24.1  19.9 99.0 -0.54
2002 01 01 10  32  4.6  5.1 99.00 99.00 99.00 999 1015.9  19.9  24.0  19.5 99.0 -0.49
2002 01 01 11  13  6.8  7.3 99.00 99.00 99.00 999 1016.4  19.8  24.0  19.7 99.0 -0.20
2002 01 01 12   7  7.9  8.6 99.00 99.00 99.00 999 1017.5  19.3  24.2  18.7 99.0  0.22
2002 01 01 13   6  9.5 10.2 99.00 99.00 99.00 999 1018.2  19.2  24.4  18.4 99.0  0.64
2002 01 01 14  21  8.6  9.2 99.00 99.00 99.00 999 1019.1  19.2  24.3  18.8 99.0  1.07
2002 01 01 15  22  8.1  9.0 99.00 99.00 99.00 999 1020.0  19.3  24.4  18.8 99.0  1.34
2002 01 01 16  31  7.4  8.1 99.00 99.00 99.00 999 1019.3  20.3  24.5  18.1 99.0  1.37
2002 01 01 17  29  7.9  8.4 99.00 99.00 99.00 999 1018.3  21.0  24.5  17.6 99.0  1.20
2002 01 01 18  36  7.7  8.2 99.00 99.00 99.00 999 1017.1  21.4  24.6  17.7 99.0  0.88
2002 01 01 19  42  6.8  7.4 99.00 99.00 99.00 999 1016.6  22.1  24.7  18.3 99.0  0.51
2002 01 01 20  63  7.1  7.8 99.00 99.00 99.00 999 1016.3  23.0  24.7  18.8 99.0  0.20
2002 01 01 21  65  6.6  7.3 99.00 99.00 99.00 999 1016.4  23.7  24.7  19.4 99.0  0.14
2002 01 01 22  63  7.3  8.0 99.00 99.00 99.00 999 1016.4  23.8  24.7  21.0 99.0  0.41
2002 01 01 23  52  6.0  6.8 99.00 99.00 99.00 999 1016.4  23.3  24.7  21.1 99.0  0.82
2002 01 02 00  41  7.2  8.2 99.00 99.00 99.00 999 1016.9  23.2  24.6  21.2 99.0  1.27
2002 01 02 01  84 10.0 10.6 99.00 99.00 99.00 999 1017.1  25.1  24.5  20.4 99.0  1.70
2002 01 02 02  85  9.9 10.5 99.00 99.00 99.00 999 1017.3  25.3  24.6  20.3 99.0  2.06
2002 01 02 03  94 10.0 10.6 99.00 99.00 99.00 999 1017.2  25.1  24.6  20.1 99.0  2.28
2002 01 02 04  99  9.3 10.2 99.00 99.00 99.00 999 1017.2  25.2  24.7  19.9 99.0  2.32
2002 01 02 05 101  9.3 10.3 99.00 99.00 99.00 999 1016.7  25.2  24.8  20.2 99.0  2.07
2002 01 02 06 115  9.5 10.2 99.00 99.00 99.00 999 1016.5  25.2  24.7  19.1 99.0  1.57
2002 01 02 07 107  9.8 11.1 99.00 99.00 99.00 999 1016.3  25.2  24.7  19.8 99.0  0.95
2002 01 02 08 108  9.4 10.3 99.00 99.00 99.00 999 1015.9  25.3  24.6  19.6 99.0  0.30
2002 01 02 09 104  9.4  9.8 99.00 99.00 99.00 999 1015.8  25.2  24.4  18.9 99.0 -0.16
2002 01 02 10 106  8.7  9.5 99.00 99.00 99.00 999 1015.5  25.2  23.9  19.9 99.0 -0.33
2002 01 02 11 110 10.3 10.9 99.00 99.00 99.00 999 1015.3  25.3  23.4  20.2 99.0 -0.18
2002 01 02 12  95 10.3 10.8 99.00 99.00 99.00 999 1015.7  25.2  23.4  21.1 99.0  0.11
2002 01 02 13  93 10.0 10.6 99.00 99.00 99.00 999 1015.6  25.4  23.5  22.0 99.0  0.50
2002 01 02 14 106  8.9  9.8 99.00 99.00 99.00 999 1016.1  25.5  24.4  22.7 99.0  0.91
2002 01 02 15 105  9.3 10.0 99.00 99.00 99.00 999 1016.6  24.5  24.6  23.4 99.0  1.31
2002 01 02 16 123  6.9  7.6 99.00 99.00 99.00 999 1016.4  25.5  25.3  23.8 99.0  1.49
2002 01 02 17 127  6.4  6.9 99.00 99.00 99.00 999 1015.3  25.6  25.3  24.1 99.0  1.48
2002 01 02 18 158  5.2  6.0 99.00 99.00 99.00 999 1013.8  26.2  25.4  24.2 99.0  1.24
2002 01 02 19 197  8.1  8.4 99.00 99.00 99.00 999 1013.4  27.5  25.6  24.0 99.0  0.86
2002 01 02 20 237  5.9  6.6 99.00 99.00 99.00 999 1013.7  26.3  25.7  24.0 99.0  0.49
