01_01_1989,0
01_02_1989,0
01_03_1989,0
01_04_1989,0
01_05_1989,0
01_06_1989,0
01_07_1989,0
01_08_1989,0
01_09_1989,0
01_10_1989,0
01_11_1989,0
01_12_1989,0
01_13_1989,0
01_14_1989,0
01_15_1989,0
01_16_1989,0
01_17_1989,0
01_18_1989,0
01_19_1989,0
01_20_1989,0
01_21_1989,0
01_22_1989,0
01_23_1989,0
01_24_1989,0
01_25_1989,0
01_26_1989,0
01_27_1989,0
01_28_1989,0
01_29_1989,0
01_30_1989,0
01_31_1989,0
02_01_1989,0
02_02_1989,0
02_03_1989,0
02_04_1989,0
02_05_1989,0
02_06_1989,0
02_07_1989,0
02_08_1989,0
02_09_1989,0
02_10_1989,0
02_11_1989,0
02_12_1989,0
02_13_1989,0
02_14_1989,0
02_15_1989,0
02_16_1989,0
02_17_1989,0
02_18_1989,0
02_19_1989,0
02_20_1989,0
02_21_1989,0
02_22_1989,0
02_23_1989,0
02_24_1989,0
02_25_1989,0
02_26_1989,0
02_27_1989,0
02_28_1989,0
03_01_1989,0
03_02_1989,0
03_03_1989,0
03_04_1989,0
03_05_1989,0
03_06_1989,0
03_07_1989,0
03_08_1989,0
03_09_1989,0
03_10_1989,0
03_11_1989,0
03_12_1989,0
03_13_1989,0
03_14_1989,0
03_15_1989,0
03_16_1989,0
03_17_1989,0
03_18_1989,0
03_19_1989,0
03_20_1989,0
03_21_1989,0
03_22_1989,0
03_23_1989,0
03_24_1989,0
03_25_1989,0
03_26_1989,0
03_27_1989,0
03_28_1989,0
03_29_1989,0
03_30_1989,0
03_31_1989,0
04_01_1989,0
04_02_1989,0
04_03_1989,0
04_04_1989,0
04_05_1989,0
04_06_1989,0
04_07_1989,0
04_08_1989,0
04_09_1989,0
04_10_1989,0
04_11_1989,0
04_12_1989,0
04_13_1989,0
04_14_1989,0
04_15_1989,0
04_16_1989,0
04_17_1989,0
04_18_1989,0
04_19_1989,0
04_20_1989,0
04_21_1989,0
04_22_1989,0
04_23_1989,0
04_24_1989,0
04_25_1989,0
04_26_1989,0
04_27_1989,0
04_28_1989,0
04_29_1989,0
04_30_1989,0
05_01_1989,0
05_02_1989,0
05_03_1989,0
05_04_1989,0
05_05_1989,0
05_06_1989,0
05_07_1989,0
05_08_1989,0
05_09_1989,0
05_10_1989,0
05_11_1989,0
05_12_1989,0
05_13_1989,0
05_14_1989,0
05_15_1989,0
05_16_1989,0
05_17_1989,0
05_18_1989,0
05_19_1989,0
05_20_1989,0
05_21_1989,0
05_22_1989,0
05_23_1989,0
05_24_1989,0
05_25_1989,0
05_26_1989,0
05_27_1989,0
05_28_1989,0
05_29_1989,0
05_30_1989,0
05_31_1989,0
06_01_1989,0
06_02_1989,0
06_03_1989,0
06_04_1989,0
06_05_1989,0
06_06_1989,0
06_07_1989,0
06_08_1989,0
06_09_1989,0
06_10_1989,0
06_11_1989,0
06_12_1989,0
06_13_1989,0
06_14_1989,0
06_15_1989,0
06_16_1989,0
06_17_1989,0
06_18_1989,0
06_19_1989,0
06_20_1989,0
06_21_1989,0
06_22_1989,0
06_23_1989,0
06_24_1989,0
06_25_1989,0
06_26_1989,0
06_27_1989,0
06_28_1989,0
06_29_1989,0
06_30_1989,0
07_01_1989,0
07_02_1989,0
07_03_1989,0
07_04_1989,0
07_05_1989,0
07_06_1989,0
07_07_1989,0
07_08_1989,0
07_09_1989,0
07_10_1989,0
07_11_1989,0
07_12_1989,0
07_13_1989,0
07_14_1989,0
07_15_1989,0
07_16_1989,0
07_17_1989,0
07_18_1989,0
07_19_1989,0
07_20_1989,0
07_21_1989,12
07_22_1989,0
07_23_1989,0
